Timestamp,X,Y
1775759529324,790,316
1775759529345,790,313
1775759529366,791,310
1775759529386,792,305
1775759529406,794,300
1775759529432,795,297
1775759529447,797,292
1775759529468,798,289
1775759529488,799,286
1775759529509,801,284
1775759529530,803,282
1775759529550,805,278
1775759529570,808,275
1775759529591,811,269
1775759529612,814,266
1775759529633,816,261
1775759529654,818,258
1775759529675,821,256
1775759529695,823,253
1775759529716,824,252
1775759529734,827,250
1775759529754,829,248
1775759529775,833,244
1775759529796,836,241
1775759529816,838,239
1775759529836,839,238
1775759529869,841,235
1775759529884,842,234
1775759529918,844,234
1775759529939,846,233
1775759529959,847,233
1775759529980,849,233
1775759530000,851,233
1775759530021,853,232
1775759530042,857,232
1775759530064,861,232
1775759530084,865,232
1775759530104,868,232
1775759530126,870,232
1775759530146,873,232
1775759530167,876,232
1775759530188,879,232
1775759530209,881,232
1775759530226,882,232
1775759530258,883,232
1775759530280,884,233
1775759530301,884,233
1775759530326,885,233
1775759530348,888,233
1775759530369,889,233
1775759530397,891,233
1775759530417,892,234
1775759530438,893,234
1775759530465,895,234
1775759530485,895,234
1775759530505,896,234
1775759530528,897,234
1775759530546,898,234
1775759530570,899,235
1775759530591,904,235
1775759530611,907,235
1775759530633,911,236
1775759530653,914,236
1775759530674,917,238
1775759530695,920,239
1775759530716,924,239
1775759530737,928,239
1775759530757,931,239
1775759530778,934,240
1775759530799,935,241
1775759530819,936,241
1775759530841,937,242
1775759530875,939,242
1775759530908,941,242
1775759531265,941,242
1775759531299,941,242
1775759531319,942,243
1775759531341,947,244
1775759531362,957,246
1775759531383,970,246
1775759531404,982,244
1775759531424,991,242
1775759531445,999,240
1775759531466,1007,238
1775759531489,1014,238
1775759531508,1019,238
1775759531528,1024,238
1775759531549,1028,238
1775759531570,1031,238
1775759531591,1033,238
1775759531611,1035,238
1775759531632,1036,236
1775759531653,1038,236
1775759531674,1039,236
1775759531694,1040,236
1775759531716,1040,236
1775759531743,1041,236
1775759531764,1042,236
1775759531782,1043,236
1775759531806,1044,236
1775759531824,1046,236
1775759531844,1049,236
1775759531865,1052,236
1775759531885,1055,236
1775759531905,1058,236
1775759531927,1061,236
1775759531945,1062,236
1775759531965,1064,236
1775759531987,1067,236
1775759532007,1071,236
1775759532028,1075,236
1775759532049,1080,236
1775759532071,1084,236
1775759532090,1089,236
1775759532111,1092,235
1775759532132,1096,235
1775759532154,1101,234
1775759532174,1105,234
1775759532194,1108,234
1775759532557,1109,233
1775759532577,1110,233
1775759532603,1112,232
1775759532624,1116,232
1775759532643,1120,232
1775759532664,1126,232
1775759532685,1133,233
1775759532705,1138,233
1775759532726,1144,232
1775759532746,1150,232
1775759532767,1155,232
1775759532788,1159,232
1775759532808,1162,232
1775759532828,1164,232
1775759532849,1166,231
1775759532882,1169,231
1775759532903,1171,231
1775759532924,1172,231
1775759532944,1174,231
1775759532965,1176,231
1775759532986,1178,231
1775759533008,1181,230
1775759533028,1184,230
1775759533048,1186,230
1775759533072,1188,230
1775759533091,1189,230
1775759533108,1190,230
1775759533128,1191,230
1775759533156,1192,230
1775759533174,1193,230
1775759533190,1193,230
1775759533217,1195,230
1775759533238,1198,230
1775759533258,1201,230
1775759533278,1205,230
1775759533300,1211,230
1775759533321,1215,230
1775759533340,1219,230
1775759533362,1222,230
1775759533382,1224,230
1775759533403,1226,230
1775759533424,1228,230
1775759533449,1230,230
1775759533469,1230,230
1775759533497,1232,230
1775759533514,1232,230
1775759533533,1234,230
1775759533552,1236,231
1775759533583,1238,232
1775759533606,1239,232
1775759533667,1239,232
1775759534086,1240,232
1775759534105,1245,234
1775759534127,1249,235
1775759534146,1253,235
1775759534166,1258,235
1775759534188,1263,234
1775759534208,1267,234
1775759534229,1270,234
1775759534249,1273,233
1775759534271,1276,233
1775759534291,1279,233
1775759534312,1282,233
1775759534333,1285,234
1775759534355,1286,234
1775759534379,1288,235
1775759534402,1289,235
1775759534427,1291,235
1775759534447,1292,235
1775759534472,1294,235
1775759534493,1296,235
1775759534513,1298,235
1775759534534,1301,235
1775759534555,1303,235
1775759534576,1305,235
1775759534597,1308,236
1775759534618,1310,239
1775759534638,1313,240
1775759534660,1316,241
1775759534679,1318,242
1775759534700,1319,243
1775759534727,1321,244
1775759534755,1322,246
1775759534775,1323,247
1775759534796,1324,247
1775759534822,1325,247
1775759534842,1325,247
1775759534870,1326,247
1775759534891,1327,247
1775759534911,1327,247
1775759534932,1329,247
1775759534952,1332,247
1775759534972,1337,247
1775759534993,1344,247
1775759535013,1350,247
1775759535035,1355,247
1775759535055,1361,246
1775759535076,1364,246
1775759535097,1365,246
1775759535118,1366,246
1775759535138,1366,246
1775759535157,1367,246
1775759535180,1368,246
1775759535198,1369,246
1775759535222,1371,246
1775759535243,1373,246
1775759535264,1375,246
1775759535284,1378,244
1775759535305,1381,244
1775759535326,1382,244
1775759535341,1384,244
1775759535361,1384,244
1775759535382,1386,244
1775759535403,1388,244
1775759535423,1391,244
1775759535444,1395,244
1775759535464,1399,244
1775759535486,1402,244
1775759535506,1406,244
1775759535527,1409,243
1775759535547,1413,243
1775759535569,1415,243
1775759535590,1418,243
1775759535610,1421,243
1775759535632,1424,243
1775759535654,1427,243
1775759535673,1429,243
1775759535694,1433,243
1775759535715,1438,243
1775759535737,1441,243
1775759535757,1443,243
1775759535784,1444,243
1775759535840,1444,243
1775759536308,1445,243
1775759536328,1446,242
1775759536349,1449,241
1775759536369,1452,240
1775759536390,1454,238
1775759536424,1457,236
1775759536444,1458,233
1775759536460,1459,232
1775759536478,1461,229
1775759536499,1463,225
1775759536520,1466,220
1775759536542,1469,214
1775759536562,1472,211
1775759536583,1473,208
1775759536610,1474,207
1775759536677,1474,207
1775759536704,1475,206
1775759536725,1475,205
1775759536742,1476,205
1775759536763,1477,203
1775759536784,1478,199
1775759536805,1480,197
1775759536826,1481,194
1775759536846,1483,190
1775759536867,1484,186
1775759536890,1486,182
1775759536909,1488,178
1775759536930,1492,172
1775759536950,1496,168
1775759536971,1501,164
1775759536993,1505,162
1775759537013,1509,160
1775759537034,1511,158
1775759537056,1514,157
1775759537076,1516,155
1775759537099,1518,154
1775759537120,1519,154
1775759537152,1521,153
1775759537167,1522,152
1775759537195,1523,152
1775759537223,1524,152
1775759537243,1525,151
1775759537263,1526,151
1775759537284,1527,151
1775759537304,1528,150
1775759537326,1530,149
1775759537346,1532,149
1775759537367,1535,148
1775759537389,1537,148
1775759537409,1539,146
1775759537430,1542,146
1775759537450,1544,145
1775759537471,1546,145
1775759537492,1548,144
1775759537513,1552,143
1775759537534,1556,143
1775759537555,1559,142
1775759537575,1561,141
1775759537596,1563,141
1775759537617,1565,140
1775759537652,1568,139
1775759537673,1569,139
1775759537694,1571,139
1775759537714,1573,137
1775759537743,1574,137
1775759537789,1575,137
1775759538079,1575,137
1775759538100,1577,137
1775759538121,1582,135
1775759538141,1585,134
1775759538161,1588,132
1775759538181,1591,131
1775759538202,1594,131
1775759538223,1598,130
1775759538243,1603,130
1775759538263,1608,130
1775759538284,1611,128
1775759538305,1616,128
1775759538325,1619,127
1775759538347,1625,127
