Timestamp,X,Y
1775759843467,1610,462
1775759843488,1609,464
1775759843512,1608,465
1775759843533,1601,464
1775759843554,1576,447
1775759843574,1524,409
1775759843594,1455,354
1775759843615,1379,284
1775759843636,1307,206
1775759843656,1269,163
1775759843676,1251,143
1775759843710,1250,142
1775759843732,1273,163
1775759843751,1313,208
1775759843772,1388,311
1775759843794,1449,394
1775759843814,1472,425
1775759843836,1480,437
1775759843856,1482,440
1775759843881,1481,440
1775759843904,1478,443
1775759843923,1475,443
1775759844087,1475,443
1775759844107,1470,461
1775759844127,1455,491
1775759844148,1418,556
1775759844169,1333,688
1775759844189,1238,818
1775759844210,1190,871
1775759844230,1170,880
1775759844251,1162,867
1775759844272,1176,682
1775759844294,1216,419
1775759844315,1261,182
1775759844336,1268,140
1775759844366,1266,136
1775759844386,1255,152
1775759844407,1240,198
1775759844427,1214,329
1775759844448,1188,573
1775759844469,1177,678
1775759844489,1168,730
1775759844509,1163,752
1775759844544,1159,757
1775759844564,1154,748
1775759844585,1147,709
1775759844606,1126,555
1775759844627,1107,376
1775759844647,1097,294
1775759844669,1091,279
1775759844689,1078,286
1775759844710,1049,324
1775759844731,969,476
1775759844751,888,660
1775759844773,861,735
1775759844793,854,756
1775759844809,852,757
1775759844830,849,729
1775759845016,851,684
1775759845036,841,687
1775759845057,813,688
1775759845077,742,678
1775759845098,622,646
1775759845119,499,597
1775759845140,422,543
1775759845162,387,496
1775759845182,373,463
1775759845202,369,447
1775759845248,367,446
1775759845268,367,455
1775759845289,372,497
1775759845309,418,859
1775759845329,476,1079
1775759845351,490,1079
1775759845371,492,1079
1775759845399,491,1078
1775759845418,487,1070
1775759845439,485,1057
1775759845460,479,1030
1775759845480,469,972
1775759845502,465,912
1775759845522,465,884
1775759845543,465,876
1775759845610,464,874
1775759845658,464,875
1775759845677,464,876
1775759845699,466,877
1775759845719,484,872
1775759845739,568,830
1775759845760,685,773
1775759845780,858,688
1775759845800,931,657
1775759845822,963,648
1775759845841,973,646
1775759845869,973,648
1775759845891,954,661
1775759845911,879,707
1775759845933,747,780
1775759845952,600,848
1775759845974,541,874
1775759845995,526,881
1775759846012,527,882
1775759846033,560,878
1775759846054,711,855
1775759846074,1236,810
1775759846094,1726,802
1775759846115,1919,807
1775759846135,1919,807
1775759846156,1919,806
1775759846176,1919,806
1775759846211,1918,807
1775759846232,1912,811
1775759846251,1892,816
1775759846273,1814,829
1775759846294,1556,856
1775759846314,1224,882
1775759846335,1057,887
1775759846355,989,890
1775759846376,969,891
1775759846402,965,889
1775759846422,965,885
1775759846442,967,881
1775759846463,968,877
1775759846483,971,875
1775759846504,981,866
1775759846524,1015,819
1775759846545,1072,720
1775759846566,1136,572
1775759846586,1178,457
1775759846606,1198,402
1775759846627,1203,389
1775759846764,1204,386
1775759846799,1203,386
1775759846818,1203,386
1775759846835,1201,387
1775759846856,1188,403
1775759846876,1118,489
1775759846897,789,893
1775759846918,447,1079
1775759846939,306,1079
1775759846960,266,1079
1775759846980,256,1079
1775759847008,255,1079
1775759847023,254,1078
1775759847043,254,1077
1775759847064,253,1074
1775759847092,252,1072
1775759847112,252,1072
1775759847288,252,1070
1775759847307,255,1052
1775759847328,284,944
1775759847349,352,795
1775759847369,453,636
1775759847390,498,578
1775759847411,510,566
1775759847432,505,572
1775759847453,473,610
1775759847473,387,737
1775759847494,282,891
1775759847515,242,944
1775759847536,236,952
1775759847553,241,938
1775759847573,283,875
1775759847594,349,784
1775759847614,381,742
1775759847649,387,734
1775759847669,369,758
1775759847690,336,796
1775759847710,315,816
1775759847738,310,812
1775759847758,352,721
1775759847778,414,577
1775759847800,469,462
1775759847821,479,443
1775759847841,475,446
1775759847862,461,464
1775759847883,446,481
1775759848073,440,483
1775759848093,434,481
1775759848114,427,474
1775759848134,416,454
1775759848155,403,411
1775759848175,398,328
1775759848196,418,208
1775759848217,446,142
1775759848238,473,99
1775759848258,492,83
1775759848278,504,81
1775759848299,517,93
1775759848321,529,116
1775759848341,541,139
1775759848362,549,157
1775759848384,556,170
1775759848405,566,187
1775759848425,577,208
1775759848445,589,226
1775759848467,595,236
1775759848518,596,238
1775759848538,589,220
1775759848558,573,162
1775759848578,560,86
1775759848600,560,28
1775759848620,567,2
1775759848654,583,0
1775759848675,596,24
1775759848695,612,65
1775759848717,649,137
1775759848737,679,196
1775759848759,695,224
1775759848779,706,240
1775759848799,712,248
1775759848821,715,253
1775759848845,717,256
1775759848879,719,257
1775759848900,726,261
1775759848920,745,274
1775759848940,771,285
1775759848961,807,295
1775759848981,875,305
1775759849003,945,316
1775759849023,989,327
1775759849222,1000,328
1775759849241,1008,322
1775759849262,1056,291
1775759849283,1198,229
1775759849304,1489,135
1775759849324,1677,83
1775759849344,1743,65
1775759849364,1757,61
1775759849386,1753,62
1775759849406,1728,75
1775759849426,1670,106
1775759849446,1510,187
1775759849467,1294,288
1775759849489,1093,383
1775759849508,1006,421
1775759849529,988,429
1775759849570,989,426
1775759849591,997,416
1775759849612,1006,409
1775759849633,1009,405
1775759849658,1010,405
1775759849714,1011,407
1775759849733,1011,407
1775759849755,1021,407
